country,sector,year,cfs
BG,Biomass CHP,2045,0.3422035012954362
BG,Biomass CHP,2050,0.2953870372352157
BG,Biomass CHP CC,2023,0.8620610516827996
BG,Biomass CHP CC,2030,0.1526049893411831
BG,Biomass CHP CC,2035,0.1526049893411831
BG,Biomass CHP CC,2040,0.1245202776290623
BG,Biomass CHP CC,2045,0.5595736313006586
BG,Biomass CHP CC,2050,0.7121167328024083
BG,Central heat production,2023,0.1553674541684631
BG,Central heat production,2030,0.2185423607557033
BG,Central heat production,2035,0.2185423607557033
BG,Central heat production,2040,0.2377357537590028
BG,Central heat production,2045,0.2666299839402707
BG,Central heat production,2050,0.3514673566551278
BG,Compression losses,2023,0.138608551422307
BG,Compression losses,2030,0.3386169572785857
BG,Compression losses,2035,0.3386169572785857
BG,Compression losses,2040,0.3773342191562699
BG,Compression losses,2045,0.1404888062131271
BG,Compression losses,2050,0.1512623256298481
BG,Decentral heat production,2023,0.4512251855147539
BG,Decentral heat production,2030,0.5891663865611177
BG,Decentral heat production,2035,0.5891663865611177
BG,Decentral heat production,2040,0.5979962298174253
BG,Decentral heat production,2045,0.5763679818822306
BG,Decentral heat production,2050,0.5294216832712986
BG,Direct Air Carbon Capture,2030,0.1733575255443503
BG,Direct Air Carbon Capture,2035,0.1733575255443503
BG,Direct Air Carbon Capture,2040,0.1124066018725199
BG,Direct Air Carbon Capture,2045,0.2796155969023344
BG,Direct Air Carbon Capture,2050,0.3230460922448104
BG,Fuel Cell,2030,0.208533924643174
BG,Fuel Cell,2035,0.208533924643174
BG,Fuel Cell,2040,0.1342387673038402
BG,Fuel Cell,2045,0.0871815540873465
BG,Fuel Cell,2050,0.0822478294156874
BG,Gas,2023,0.2691010522844054
BG,Gas,2030,0.279846626234437
BG,Gas,2035,0.279846626234437
BG,Gas,2040,0.2528859680414876
BG,Gas,2045,0.1639104388734267
BG,Gas,2050,0.0661767043476595
BG,Gas CC,2030,0.1990115308587635
BG,Gas CC,2035,0.1990115308587635
BG,Gas CC,2040,0.1807749601059996
BG,Gas CC,2045,0.1859865546106287
BG,Gas CC,2050,0.0930933882028841
BG,Gas CHP,2023,0.4589574077104784
BG,Gas CHP,2030,0.0890986766772517
BG,Gas CHP,2035,0.0890986766772517
BG,Gas CHP,2040,0.0846154262482628
BG,Gas CHP,2045,0.0369619665141011
BG,Gas CHP,2050,0.0204728467605236
BG,Gas CHP CC,2023,0.6390406859710587
BG,Gas CHP CC,2030,0.1974650726593655
BG,Gas CHP CC,2035,0.1974650726593655
BG,Gas CHP CC,2040,0.1717870484570516
BG,Gas CHP CC,2045,0.1858293087680237
BG,Gas CHP CC,2050,0.0989864669196106
BG,Hydroelectricity,2023,0.1419170217431182
BG,Hydroelectricity,2030,0.2898685807555181
BG,Hydroelectricity,2035,0.2898685807555181
BG,Hydroelectricity,2040,0.2972391065867034
BG,Hydroelectricity,2045,0.3040945307561359
BG,Hydroelectricity,2050,0.2999920220980579
BG,Hydrogen production,2023,0.0197536762115193
BG,Hydrogen production,2030,0.3515512864125904
BG,Hydrogen production,2035,0.3515512864125904
BG,Hydrogen production,2040,0.391596364858638
BG,Hydrogen production,2045,0.4293908798072717
BG,Hydrogen production,2050,0.5365404443381053
BG,Hydrogen turbines,2030,0.0966589873150448
BG,Hydrogen turbines,2035,0.0966589873150448
BG,Hydrogen turbines,2040,0.0893923232087624
BG,Hydrogen turbines,2045,0.0816672600500879
BG,Hydrogen turbines,2050,0.0774985543039125
BG,Methanol production,2023,0.9816371347975686
BG,Methanol production,2030,0.7958962951426594
BG,Methanol production,2035,0.7958962951426594
BG,Methanol production,2040,0.774261487249618
BG,Methanol production,2045,0.5574298724235863
BG,Methanol production,2050,0.6236854252449043
BG,Micro gas CHP,2030,0.5291839887762706
BG,Micro gas CHP,2035,0.5291839887762706
BG,Micro gas CHP,2040,0.506926690860527
BG,Micro gas CHP,2045,0.3876026415972982
BG,Micro gas CHP,2050,0.268823457259427
BG,Offwind,2023,
BG,Offwind,2030,0.2655299949890405
BG,Offwind,2035,0.2655299949890405
BG,Offwind,2040,0.2699634045069445
