country,sector,year,cfs
BG,Hydrogen production,2040,0.4590862252523259
BG,Hydrogen production,2045,0.4598272528326115
BG,Hydrogen production,2050,0.5300159799521866
BG,Hydrogen turbines,2030,0.1847936693467469
BG,Hydrogen turbines,2035,0.0853010742085706
BG,Hydrogen turbines,2040,0.06801919281942
BG,Hydrogen turbines,2045,0.0542695125515049
BG,Hydrogen turbines,2050,0.0647642657300123
BG,Methanol production,2023,0.9816371347975686
BG,Methanol production,2030,0.7181898103352634
BG,Methanol production,2035,0.7762006407276406
BG,Methanol production,2040,0.7805207382264121
BG,Methanol production,2045,0.5898313032014861
BG,Methanol production,2050,0.6384939613191697
BG,Micro gas CHP,2030,0.5148073482000552
BG,Micro gas CHP,2035,0.5335419987155059
BG,Micro gas CHP,2040,0.4940563711057272
BG,Micro gas CHP,2045,0.3546816280823006
BG,Micro gas CHP,2050,0.2409331032620887
BG,Offwind,2023,
BG,Offwind,2030,0.2517082822604677
BG,Offwind,2035,0.2662881132707864
BG,Offwind,2040,0.2723137895625466
BG,Offwind,2045,0.2804301388624773
